기준연월,시·도 코드,시·도 명,시군구코드,시군구명,소비강도_지표코드,소비특성,소비특성_강도지수,,,"※ 소비특성 강도지수는 실제 소비금액 또는 비율(%)이 아닌 
관광 소비 특성의 상대적 강도를 나타내는 지표값으로, 
값이 높을수록 해당 소비 특성이 상대적으로 
강하게 나타남을 의미함.",,,,,
202511,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,61.93,,,,,,,,
202511,26,부산광역시,26320,북구,2201,외지인 소비액,82.85,,,,,,,,
202511,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,82.7,,,,,,,,
202511,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,92.35,,,,,,,,
202511,26,부산광역시,26350,해운대구,2201,외지인 소비액,96.98,,,,,,,,
202511,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-11.12,,,,,,,,
202511,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,97.26,,,,,,,,
202511,26,부산광역시,26380,사하구,2201,외지인 소비액,67.09,,,,,,,,
202511,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,80.06,,,,,,,,
202511,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,56.94,,,,,,,,
202511,26,부산광역시,26410,금정구,2201,외지인 소비액,67.8,,,,,,,,
202511,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,64.95,,,,,,,,
202511,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,59.78,,,,,,,,
202511,26,부산광역시,26440,강서구,2201,외지인 소비액,79.56,,,,,,,,
202511,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,82.44,,,,,,,,
202511,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,84.15,,,,,,,,
202511,26,부산광역시,26470,연제구,2201,외지인 소비액,70.1,,,,,,,,
202511,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.52,,,,,,,,
202511,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,69.74,,,,,,,,
202511,26,부산광역시,26500,수영구,2201,외지인 소비액,70.34,,,,,,,,
202511,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.88,,,,,,,,
202511,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,64.72,,,,,,,,
202511,26,부산광역시,26530,사상구,2201,외지인 소비액,69.91,,,,,,,,
202511,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.41,,,,,,,,
202511,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,67.72,,,,,,,,
202511,26,부산광역시,26710,기장군,2201,외지인 소비액,84.05,,,,,,,,
202511,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,83.06,,,,,,,,
202511,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,95.37,,,,,,,,
202512,26,부산광역시,26110,중구,2201,외지인 소비액,71.29,,,,,,,,
202512,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.51,,,,,,,,
202512,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,74.72,,,,,,,,
202512,26,부산광역시,26140,서구,2201,외지인 소비액,64.78,,,,,,,,
202512,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.08,,,,,,,,
202512,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,57.75,,,,,,,,
202512,26,부산광역시,26170,동구,2201,외지인 소비액,69.28,,,,,,,,
202512,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,80.91,,,,,,,,
202512,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,69.03,,,,,,,,
202512,26,부산광역시,26200,영도구,2201,외지인 소비액,63.79,,,,,,,,
202512,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,79.84,,,,,,,,
202512,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.49,,,,,,,,
202512,26,부산광역시,26230,부산진구,2201,외지인 소비액,82.81,,,,,,,,
202512,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,58.32,,,,,,,,
202512,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,70.32,,,,,,,,
202512,26,부산광역시,26260,동래구,2201,외지인 소비액,71.27,,,,,,,,
202512,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,68.46,,,,,,,,
202512,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,63.06,,,,,,,,
202512,26,부산광역시,26290,남구,2201,외지인 소비액,70.28,,,,,,,,
202512,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,79.81,,,,,,,,
202512,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,63.05,,,,,,,,
202512,26,부산광역시,26320,북구,2201,외지인 소비액,83.02,,,,,,,,
202512,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.33,,,,,,,,
202512,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,92.01,,,,,,,,
202512,26,부산광역시,26350,해운대구,2201,외지인 소비액,100.36,,,,,,,,
202512,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-5.53,,,,,,,,
202512,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,99.42,,,,,,,,
202512,26,부산광역시,26380,사하구,2201,외지인 소비액,67.42,,,,,,,,
202512,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,80.12,,,,,,,,
202512,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.76,,,,,,,,
202512,26,부산광역시,26410,금정구,2201,외지인 소비액,67.76,,,,,,,,
202512,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,66.57,,,,,,,,
202512,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,60.1,,,,,,,,
202512,26,부산광역시,26440,강서구,2201,외지인 소비액,81.4,,,,,,,,
202512,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,83.01,,,,,,,,
202512,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,89.13,,,,,,,,
202512,26,부산광역시,26470,연제구,2201,외지인 소비액,70.7,,,,,,,,
202512,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.7,,,,,,,,
202512,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,71.26,,,,,,,,
202512,26,부산광역시,26500,수영구,2201,외지인 소비액,70.97,,,,,,,,
202512,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.73,,,,,,,,
202512,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,65.96,,,,,,,,
202512,26,부산광역시,26530,사상구,2201,외지인 소비액,70.39,,,,,,,,
202512,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.54,,,,,,,,
202512,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,69.58,,,,,,,,
202512,26,부산광역시,26710,기장군,2201,외지인 소비액,82.62,,,,,,,,
202512,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.85,,,,,,,,
202512,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,92.83,,,,,,,,
202601,26,부산광역시,26110,중구,2201,외지인 소비액,70.54,,,,,,,,
202601,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.86,,,,,,,,
202601,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,74.5,,,,,,,,
202601,26,부산광역시,26140,서구,2201,외지인 소비액,64.59,,,,,,,,
202601,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.71,,,,,,,,
202601,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,57.38,,,,,,,,
202601,26,부산광역시,26170,동구,2201,외지인 소비액,69.38,,,,,,,,
202601,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,81.6,,,,,,,,
202601,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,69.8,,,,,,,,
202601,26,부산광역시,26200,영도구,2201,외지인 소비액,63.74,,,,,,,,
202601,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,77.09,,,,,,,,
202601,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.73,,,,,,,,
202601,26,부산광역시,26230,부산진구,2201,외지인 소비액,81.99,,,,,,,,
202601,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,60.63,,,,,,,,
202601,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,70.1,,,,,,,,
202601,26,부산광역시,26260,동래구,2201,외지인 소비액,71.15,,,,,,,,
202601,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,69,,,,,,,,
202601,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,63.53,,,,,,,,
202601,26,부산광역시,26290,남구,2201,외지인 소비액,69.79,,,,,,,,
202601,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,81.96,,,,,,,,
202601,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,62.85,,,,,,,,
202601,26,부산광역시,26320,북구,2201,외지인 소비액,84.43,,,,,,,,
202601,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.69,,,,,,,,
202601,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,97.01,,,,,,,,
202601,26,부산광역시,26350,해운대구,2201,외지인 소비액,100.33,,,,,,,,
202601,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-10.41,,,,,,,,
202601,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,102.45,,,,,,,,
202601,26,부산광역시,26380,사하구,2201,외지인 소비액,67.24,,,,,,,,
202601,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,81.52,,,,,,,,
202601,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.77,,,,,,,,
202601,26,부산광역시,26410,금정구,2201,외지인 소비액,67.38,,,,,,,,
202601,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,67.55,,,,,,,,
202601,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,59.97,,,,,,,,
202601,26,부산광역시,26440,강서구,2201,외지인 소비액,80.51,,,,,,,,
202601,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,83.1,,,,,,,,
202601,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,87.38,,,,,,,,
202601,26,부산광역시,26470,연제구,2201,외지인 소비액,70.57,,,,,,,,
202601,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.43,,,,,,,,
202601,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,71.69,,,,,,,,
202601,26,부산광역시,26500,수영구,2201,외지인 소비액,70.75,,,,,,,,
202601,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.81,,,,,,,,
202601,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,66.09,,,,,,,,
202601,26,부산광역시,26530,사상구,2201,외지인 소비액,70.4,,,,,,,,
202601,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.81,,,,,,,,
202601,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,70.95,,,,,,,,
202601,26,부산광역시,26710,기장군,2201,외지인 소비액,80.73,,,,,,,,
202601,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.23,,,,,,,,
202601,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,89.28,,,,,,,,
202602,26,부산광역시,26110,중구,2201,외지인 소비액,70.36,,,,,,,,
202602,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.41,,,,,,,,
202602,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,75.46,,,,,,,,
202602,26,부산광역시,26140,서구,2201,외지인 소비액,64.66,,,,,,,,
202602,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.74,,,,,,,,
202602,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,58.14,,,,,,,,
202602,26,부산광역시,26170,동구,2201,외지인 소비액,68.85,,,,,,,,
202602,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,81.51,,,,,,,,
202602,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,69.8,,,,,,,,
202602,26,부산광역시,26200,영도구,2201,외지인 소비액,63.77,,,,,,,,
202602,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,80.75,,,,,,,,
202602,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,54.07,,,,,,,,
202602,26,부산광역시,26230,부산진구,2201,외지인 소비액,81.6,,,,,,,,
202602,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,60.36,,,,,,,,
202602,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,71.69,,,,,,,,
202602,26,부산광역시,26260,동래구,2201,외지인 소비액,70.75,,,,,,,,
202602,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,69.13,,,,,,,,
202602,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,64.17,,,,,,,,
202602,26,부산광역시,26290,남구,2201,외지인 소비액,69.22,,,,,,,,
202602,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,83.05,,,,,,,,
202602,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,63.09,,,,,,,,
202602,26,부산광역시,26320,북구,2201,외지인 소비액,83.51,,,,,,,,
202602,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.67,,,,,,,,
202602,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,97.57,,,,,,,,
202602,26,부산광역시,26350,해운대구,2201,외지인 소비액,99.96,,,,,,,,
202602,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-10.7,,,,,,,,
202602,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,106.28,,,,,,,,
202602,26,부산광역시,26380,사하구,2201,외지인 소비액,67.08,,,,,,,,
202602,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,81.63,,,,,,,,
202602,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,58.27,,,,,,,,
202602,26,부산광역시,26410,금정구,2201,외지인 소비액,67.26,,,,,,,,
202602,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,68.97,,,,,,,,
202602,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,60.29,,,,,,,,
202602,26,부산광역시,26440,강서구,2201,외지인 소비액,78.91,,,,,,,,
202602,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,83.25,,,,,,,,
202602,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,87.54,,,,,,,,
202602,26,부산광역시,26470,연제구,2201,외지인 소비액,69.83,,,,,,,,
202602,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.27,,,,,,,,
202602,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,71.63,,,,,,,,
202602,26,부산광역시,26500,수영구,2201,외지인 소비액,70.52,,,,,,,,
202602,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.4,,,,,,,,
202602,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,67.04,,,,,,,,
202602,26,부산광역시,26530,사상구,2201,외지인 소비액,69.98,,,,,,,,
202602,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.46,,,,,,,,
202602,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,71.33,,,,,,,,
202602,26,부산광역시,26710,기장군,2201,외지인 소비액,81.76,,,,,,,,
202602,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.72,,,,,,,,
202602,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,92.94,,,,,,,,
202603,26,부산광역시,26110,중구,2201,외지인 소비액,69.85,,,,,,,,
202603,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.96,,,,,,,,
202603,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,71.55,,,,,,,,
202603,26,부산광역시,26140,서구,2201,외지인 소비액,64.66,,,,,,,,
202603,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,83.04,,,,,,,,
202603,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,56.78,,,,,,,,
202603,26,부산광역시,26170,동구,2201,외지인 소비액,69.27,,,,,,,,
202603,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,80.58,,,,,,,,
202603,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,69.04,,,,,,,,
202603,26,부산광역시,26200,영도구,2201,외지인 소비액,63.78,,,,,,,,
202603,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,79.52,,,,,,,,
202603,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.25,,,,,,,,
202603,26,부산광역시,26230,부산진구,2201,외지인 소비액,80.71,,,,,,,,
202603,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,59.65,,,,,,,,
202603,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,68.41,,,,,,,,
202603,26,부산광역시,26260,동래구,2201,외지인 소비액,70.73,,,,,,,,
202603,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,68.35,,,,,,,,
202603,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,62.5,,,,,,,,
202603,26,부산광역시,26290,남구,2201,외지인 소비액,70.32,,,,,,,,
202603,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,81.38,,,,,,,,
202603,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,62.64,,,,,,,,
202603,26,부산광역시,26320,북구,2201,외지인 소비액,85.6,,,,,,,,
202603,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.33,,,,,,,,
202603,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,97.75,,,,,,,,
202603,26,부산광역시,26350,해운대구,2201,외지인 소비액,95.5,,,,,,,,
202603,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,0.35,,,,,,,,
202603,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,93.89,,,,,,,,
202603,26,부산광역시,26380,사하구,2201,외지인 소비액,67.15,,,,,,,,
202603,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,78.53,,,,,,,,
202603,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.04,,,,,,,,
202603,26,부산광역시,26410,금정구,2201,외지인 소비액,68.05,,,,,,,,
202603,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,65.65,,,,,,,,
202603,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,59.89,,,,,,,,
202603,26,부산광역시,26440,강서구,2201,외지인 소비액,83.54,,,,,,,,
202603,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,82.64,,,,,,,,
202603,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,92.73,,,,,,,,
202603,26,부산광역시,26470,연제구,2201,외지인 소비액,69.9,,,,,,,,
202603,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.02,,,,,,,,
202603,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,69.32,,,,,,,,
202603,26,부산광역시,26500,수영구,2201,외지인 소비액,70.02,,,,,,,,
202603,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.85,,,,,,,,
202603,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,64.13,,,,,,,,
202603,26,부산광역시,26530,사상구,2201,외지인 소비액,70.85,,,,,,,,
202603,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.61,,,,,,,,
202603,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,69.42,,,,,,,,
202603,26,부산광역시,26710,기장군,2201,외지인 소비액,80.75,,,,,,,,
202603,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.93,,,,,,,,
202603,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,88.33,,,,,,,,
202604,26,부산광역시,26110,중구,2201,외지인 소비액,69.55,,,,,,,,
202604,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.03,,,,,,,,
202604,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,72.55,,,,,,,,
202604,26,부산광역시,26140,서구,2201,외지인 소비액,64.85,,,,,,,,
202604,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,83.34,,,,,,,,
202604,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,58.76,,,,,,,,
202604,26,부산광역시,26170,동구,2201,외지인 소비액,69.39,,,,,,,,
202604,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,81.71,,,,,,,,
202604,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,70.98,,,,,,,,
202604,26,부산광역시,26200,영도구,2201,외지인 소비액,63.73,,,,,,,,
202604,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,80.57,,,,,,,,
202604,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.9,,,,,,,,
202604,26,부산광역시,26230,부산진구,2201,외지인 소비액,80.29,,,,,,,,
202604,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,59.81,,,,,,,,
202604,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,70.16,,,,,,,,
202604,26,부산광역시,26260,동래구,2201,외지인 소비액,70.65,,,,,,,,
202604,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,70,,,,,,,,
202604,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,62.97,,,,,,,,
202604,26,부산광역시,26290,남구,2201,외지인 소비액,70.33,,,,,,,,
202604,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,81.59,,,,,,,,
202604,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,65.21,,,,,,,,
202604,26,부산광역시,26320,북구,2201,외지인 소비액,84.19,,,,,,,,
202604,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.52,,,,,,,,
202604,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,97.15,,,,,,,,
202604,26,부산광역시,26350,해운대구,2201,외지인 소비액,93.92,,,,,,,,
202604,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-2.83,,,,,,,,
202604,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,95.66,,,,,,,,
202604,26,부산광역시,26380,사하구,2201,외지인 소비액,67.3,,,,,,,,
202604,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,79.84,,,,,,,,
202604,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,58.48,,,,,,,,
202604,26,부산광역시,26410,금정구,2201,외지인 소비액,67.68,,,,,,,,
202604,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,65.05,,,,,,,,
202604,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,61.26,,,,,,,,
202604,26,부산광역시,26440,강서구,2201,외지인 소비액,81,,,,,,,,
202604,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,82.89,,,,,,,,
202604,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,89.4,,,,,,,,
202604,26,부산광역시,26470,연제구,2201,외지인 소비액,69.71,,,,,,,,
202604,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.58,,,,,,,,
202604,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,70.06,,,,,,,,
202604,26,부산광역시,26500,수영구,2201,외지인 소비액,69.9,,,,,,,,
202604,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,84.05,,,,,,,,
202604,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,65.09,,,,,,,,
202604,26,부산광역시,26530,사상구,2201,외지인 소비액,70.62,,,,,,,,
202604,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.65,,,,,,,,
202604,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,71.49,,,,,,,,
202604,26,부산광역시,26710,기장군,2201,외지인 소비액,80.5,,,,,,,,
202604,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.56,,,,,,,,
202604,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,89.74,,,,,,,,
202605,26,부산광역시,26110,중구,2201,외지인 소비액,70.97,,,,,,,,
202605,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.88,,,,,,,,
202605,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,73.93,,,,,,,,
202605,26,부산광역시,26140,서구,2201,외지인 소비액,65.21,,,,,,,,
202605,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.8,,,,,,,,
